"Status","Year","Responsibility_level","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Monmouthshire and Newport","50","50","[c]","[c]"
"In post","2021","AA/AO","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Suffolk","30","30","[c]","[c]"
"In post","2021","AA/AO","Analysis","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Analysis","Westminster","50","50","[c]","[c]"
"In post","2021","AA/AO","Analysis","York","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Staffordshire CC","30","30","[c]","[c]"
"In post","2021","AA/AO","Commercial","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Swansea","40","30","[c]","[c]"
"In post","2021","AA/AO","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Commercial","Westminster","50","50","[c]","[c]"
"In post","2021","AA/AO","Commercial","Wiltshire","60","50","21620","20920"
"In post","2021","AA/AO","Commercial","York","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","AA/AO","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Tyneside","220","180","20830","20660"
"In post","2021","AA/AO","Communications","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","Westminster","70","60","24590","24490"
"In post","2021","AA/AO","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Communications","York","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Birmingham","70","60","20750","20580"
"In post","2021","AA/AO","Counter Fraud","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Camden and City of London","80","70","25110","25630"
"In post","2021","AA/AO","Counter Fraud","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Croydon","40","40","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Glasgow City","60","50","20960","21440"
"In post","2021","AA/AO","Counter Fraud","Greater Manchester South West","30","30","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Leeds","80","70","20930","21440"
"In post","2021","AA/AO","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Manchester","50","40","20830","21260"
"In post","2021","AA/AO","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Nottingham","40","30","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Sefton","50","40","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Suffolk","110","100","20690","20140"
"In post","2021","AA/AO","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Tyneside","30","30","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Birmingham","330","300","20430","20140"
"In post","2021","AA/AO","Debt","Bradford","220","190","20480","20140"
"In post","2021","AA/AO","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Cardiff and Vale of Glamorgan","210","190","20250","20140"
"In post","2021","AA/AO","Debt","City of Edinburgh","510","490","20370","20140"
"In post","2021","AA/AO","Debt","Croydon","180","160","24590","24120"
"In post","2021","AA/AO","Debt","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Glasgow City","70","70","20540","20140"
"In post","2021","AA/AO","Debt","Hackney and Newham","140","120","25200","25630"
"In post","2021","AA/AO","Debt","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Leeds","50","50","20240","20140"
"In post","2021","AA/AO","Debt","Liverpool","230","210","20640","20140"
"In post","2021","AA/AO","Debt","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","North Lanarkshire","330","270","20500","20140"
"In post","2021","AA/AO","Debt","Nottingham","210","190","20350","20140"
"In post","2021","AA/AO","Debt","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","South Lanarkshire","250","230","20240","20140"
"In post","2021","AA/AO","Debt","Southend-on-Sea","40","30","[c]","[c]"
"In post","2021","AA/AO","Debt","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","Tower Hamlets","40","30","[c]","[c]"
"In post","2021","AA/AO","Debt","Tyneside","480","440","20360","20140"
"In post","2021","AA/AO","Debt","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Debt","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Plymouth","40","40","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Swansea","40","40","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Digital, Data & Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
