"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Bedford","80","70","27780","27570"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Hertfordshire","340","320","33550","30090"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Luton","120","100","25330","25260"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","300","280","30340","29290"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","90","90","30820","27570"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","120","110","29690","27290"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","90","80","32960","27570"
"In post","2021","Asian","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","40","40","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","110","90","25500","22570"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","480","450","30720","27570"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","30","30","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","80","80","35750","29510"
"In post","2021","Asian","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","230","180","23580","21430"
"In post","2021","Asian","East Anglia","Suffolk","50","40","[c]","[c]"
"In post","2021","Asian","East Wales","Cardiff and Vale of Glamorgan","240","220","29530","25560"
"In post","2021","Asian","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Monmouthshire and Newport","90","80","33520","29890"
"In post","2021","Asian","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Angus and Dundee City","40","40","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","City of Edinburgh","130","120","34410","30650"
"In post","2021","Asian","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Thames Gateway","40","40","[c]","[c]"
"In post","2021","Asian","Essex","Heart of Essex","30","30","[c]","[c]"
"In post","2021","Asian","Essex","Southend-on-Sea","40","40","[c]","[c]"
"In post","2021","Asian","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","West Essex","70","60","37820","29290"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","360","350","35790","33190"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","160","150","33640","27620"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","30","30","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","120","110","36220","33000"
"In post","2021","Asian","Greater Manchester","Greater Manchester North East","120","110","27460","27570"
"In post","2021","Asian","Greater Manchester","Greater Manchester North West","80","70","24510","24700"
"In post","2021","Asian","Greater Manchester","Greater Manchester South East","90","80","24280","21130"
"In post","2021","Asian","Greater Manchester","Greater Manchester South West","460","430","28540","25560"
