"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","270","260","37450","30370"
"In post","2021","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","160","140","39390","38470"
"In post","2021","Attorney General's Departments","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","170","150","42490","40000"
"In post","2021","Attorney General's Departments","East of England","East Anglia","120","110","36490","28430"
"In post","2021","Attorney General's Departments","East of England","Essex","190","170","41150","35020"
"In post","2021","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","London","Inner London - West","4510","4250","50510","51250"
"In post","2021","Attorney General's Departments","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","London","Outer London - South","100","90","38650","31180"
"In post","2021","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North East (England)","Northumberland and Tyne and Wear","240","220","37990","32370"
"In post","2021","Attorney General's Departments","North East (England)","Tees Valley and Durham","100","90","38060","32370"
"In post","2021","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North West (England)","Cumbria","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","North West (England)","Greater Manchester","370","340","41260","38000"
"In post","2021","Attorney General's Departments","North West (England)","Lancashire","180","170","40040","38000"
"In post","2021","Attorney General's Departments","North West (England)","Merseyside","360","350","37570","30930"
"In post","2021","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","140","130","43310","40000"
"In post","2021","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","260","240","42870","39750"
"In post","2021","Attorney General's Departments","South East (England)","Kent","130","120","39410","30110"
"In post","2021","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","170","160","42360","36240"
"In post","2021","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South West (England)","Devon","100","90","39950","36240"
"In post","2021","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","200","190","43320","48080"
"In post","2021","Attorney General's Departments","Wales","East Wales","290","270","41190","38760"
"In post","2021","Attorney General's Departments","Wales","West Wales and The Valleys","70","70","41350","38180"
"In post","2021","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","70","60","41790","48080"
"In post","2021","Attorney General's Departments","West Midlands (England)","West Midlands","490","460","39800","38000"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","70","70","38580","28430"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","320","290","47160","53350"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","140","120","35940","28430"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","450","420","41050","38000"
"In post","2021","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East of England","East Anglia","110","110","47220","40250"
"In post","2021","Cabinet Office","London","Inner London - East","900","880","52110","54700"
"In post","2021","Cabinet Office","London","Inner London - West","5550","5480","49460","40600"
"In post","2021","Cabinet Office","London","Outer London - South","50","50","43890","32000"
"In post","2021","Cabinet Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","Northumberland and Tyne and Wear","400","380","28460","23850"
"In post","2021","Cabinet Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester","270","270","45320","38650"
"In post","2021","Cabinet Office","North West (England)","Lancashire","50","50","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Merseyside","130","120","49120","49700"
"In post","2021","Cabinet Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","120","110","35550","33300"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","90","90","51790","51480"
"In post","2021","Cabinet Office","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","55360","52600"
"In post","2021","Cabinet Office","Unknown","Unknown","600","600","36250","32000"
"In post","2021","Cabinet Office","Wales","East Wales","60","60","38710","30620"
"In post","2021","Cabinet Office","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","450","420","29430","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","100","100","46980","49700"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","190","180","47020","40250"
"In post","2021","Chancellor's other departments","London","Inner London - West","360","350","59470","50060"
"In post","2021","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Inner London - West","70","70","42950","37910"
"In post","2021","Charity Commission","North West (England)","Merseyside","310","290","32780","29160"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","50","50","35580","30350"
"In post","2021","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Inner London - East","790","760","60810","56630"
"In post","2021","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Eastern Scotland","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","190","170","31230","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","140","130","32090","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","250","240","42830","42790"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","5210","5100","49150","52080"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","70","60","32350","27650"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","90","90","43130","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","210","190","31390","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","360","340","32560","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","50","50","33410","31700"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","50","50","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","140","130","27470","23560"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","130","130","47200","41420"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","110","100","30700","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","80","70","40790","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","90","90","35300","36580"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","60","50","26670","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","1820","1740","39690","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","250","240","40490","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","East Wales","2770","2590","34630","30170"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","670","630","33290","30390"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","190","180","32180","30950"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Inner London - West","1710","1680","49440","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","290","280","41750","37100"
"In post","2021","Department for Education","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","East Anglia","40","40","[c]","[c]"
"In post","2021","Department for Education","London","Inner London - West","2580","2490","50360","53420"
"In post","2021","Department for Education","London","Outer London - South","50","50","[c]","[c]"
"In post","2021","Department for Education","North East (England)","Northumberland and Tyne and Wear","80","80","39120","36780"
"In post","2021","Department for Education","North East (England)","Tees Valley and Durham","710","680","38100","36780"
"In post","2021","Department for Education","North West (England)","Greater Manchester","1140","1120","40360","36780"
"In post","2021","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","43730","39780"
"In post","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","West Midlands","1280","1250","40710","36820"
"In post","2021","Department for Education","Yorkshire and The Humber","South Yorkshire","1390","1330","40460","36960"
"In post","2021","Department for Education","Yorkshire and The Humber","West Yorkshire","100","90","45390","40300"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","160","150","32770","29190"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","East Anglia","760","720","34490","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Essex","60","50","30500","28340"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Inner London - West","2510","2440","45300","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","90","80","34110","31800"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland and Tyne and Wear","540","500","32020","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","310","290","36060","31030"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","1000","900","25920","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","100","100","33340","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","60","60","34060","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","50","50","30910","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","400","380","35760","31640"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","50","50","32980","30280"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","60","60","29030","27380"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","870","830","36450","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","90","90","33110","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon","530","490","29560","25490"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","220","210","33530","29720"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","940","890","38700","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","East Wales","120","120","30980","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","230","210","27650","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","440","410","32880","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","150","140","31590","26630"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","920","880","34920","30400"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","130","120","34710","35900"
"In post","2021","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","London","Inner London - West","2320","2290","45240","38950"
"In post","2021","Department for International Trade","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Overseas","160","160","56610","54470"
"In post","2021","Department for International Trade","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","120","110","47060","51860"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","440","420","35050","31380"
"In post","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","170","160","31390","27250"
"In post","2021","Department for Transport","East Midlands (England)","Lincolnshire","50","40","[c]","[c]"
"In post","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","120","120","29890","30350"
"In post","2021","Department for Transport","East of England","East Anglia","180","170","28420","26780"
"In post","2021","Department for Transport","East of England","Essex","90","80","32890","26780"
"In post","2021","Department for Transport","London","Inner London - East","110","100","32660","32740"
"In post","2021","Department for Transport","London","Inner London - West","2980","2930","48780","44030"
"In post","2021","Department for Transport","London","Outer London - East and North East","140","130","32320","30780"
"In post","2021","Department for Transport","London","Outer London - South","70","60","32180","30780"
"In post","2021","Department for Transport","London","Outer London - West and North West","140","130","32500","30780"
"In post","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","310","280","27240","26470"
"In post","2021","Department for Transport","North East (England)","Tees Valley and Durham","60","50","29730","27110"
"In post","2021","Department for Transport","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cumbria","30","30","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Greater Manchester","160","150","27540","26740"
"In post","2021","Department for Transport","North West (England)","Lancashire","110","100","28520","26780"
"In post","2021","Department for Transport","North West (England)","Merseyside","130","120","31510","26780"
"In post","2021","Department for Transport","Northern Ireland","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Scotland","Eastern Scotland","130","120","28920","27230"
"In post","2021","Department for Transport","Scotland","Highlands and Islands","80","80","31890","31780"
"In post","2021","Department for Transport","Scotland","North Eastern Scotland","80","70","32730","27680"
"In post","2021","Department for Transport","Scotland","Southern Scotland","40","40","[c]","[c]"
"In post","2021","Department for Transport","Scotland","West Central Scotland","130","120","35020","27680"
"In post","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","90","90","27700","26780"
"In post","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","890","860","39360","32050"
"In post","2021","Department for Transport","South East (England)","Kent","190","180","31430","30580"
"In post","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","300","280","32540","30700"
"In post","2021","Department for Transport","South West (England)","Cornwall and Isles of Scilly","60","50","29350","26780"
"In post","2021","Department for Transport","South West (England)","Devon","110","100","34110","29080"
"In post","2021","Department for Transport","South West (England)","Dorset and Somerset","70","60","28650","26780"
"In post","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","530","510","33630","30060"
"In post","2021","Department for Transport","Wales","East Wales","150","130","30090","26780"
"In post","2021","Department for Transport","Wales","West Wales and The Valleys","6760","6000","26420","21590"
"In post","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","28710","26780"
"In post","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","190","180","28340","26780"
"In post","2021","Department for Transport","West Midlands (England)","West Midlands","210","210","30010","26780"
"In post","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","140","130","33900","27680"
"In post","2021","Department for Transport","Yorkshire and The Humber","North Yorkshire","40","40","[c]","[c]"
"In post","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","90","90","28120","26780"
"In post","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","280","260","28700","26700"
"In post","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","2690","2390","28460","27570"
"In post","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","1640","1460","25540","27570"
"In post","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","550","480","26440","27570"
"In post","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","1170","1070","29550","29290"
"In post","2021","Department for Work and Pensions","East of England","East Anglia","1870","1640","27130","27570"
"In post","2021","Department for Work and Pensions","East of England","Essex","1660","1500","29500","29290"
"In post","2021","Department for Work and Pensions","London","Inner London - East","2980","2780","30710","31060"
"In post","2021","Department for Work and Pensions","London","Inner London - West","2710","2590","42680","36650"
"In post","2021","Department for Work and Pensions","London","Outer London - East and North East","1940","1780","30190","31060"
"In post","2021","Department for Work and Pensions","London","Outer London - South","840","790","30800","31060"
"In post","2021","Department for Work and Pensions","London","Outer London - West and North West","1710","1590","30890","31060"
"In post","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","7280","6480","27920","27570"
"In post","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","2340","2050","25060","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Cheshire","970","880","26000","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Cumbria","280","240","27170","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Greater Manchester","5140","4700","27390","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Lancashire","7670","6950","27270","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Merseyside","4560","4020","28510","27570"
"In post","2021","Department for Work and Pensions","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Scotland","Eastern Scotland","3290","2930","25350","27570"
"In post","2021","Department for Work and Pensions","Scotland","Highlands and Islands","470","430","26040","27570"
"In post","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","370","340","41210","27570"
"In post","2021","Department for Work and Pensions","Scotland","Southern Scotland","880","770","26310","27570"
"In post","2021","Department for Work and Pensions","Scotland","West Central Scotland","4040","3530","25230","27570"
"In post","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1150","1050","28280","27570"
"In post","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","1380","1200","26680","27570"
"In post","2021","Department for Work and Pensions","South East (England)","Kent","1770","1650","29040","29290"
"In post","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","2460","2200","26730","27570"
"In post","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Department for Work and Pensions","South West (England)","Devon","2070","1760","25790","27570"
"In post","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","910","800","26650","27570"
"In post","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2010","1770","27290","27570"
"In post","2021","Department for Work and Pensions","Unknown","Unknown","900","840","30410","27570"
"In post","2021","Department for Work and Pensions","Wales","East Wales","2330","2110","26760","27570"
"In post","2021","Department for Work and Pensions","Wales","West Wales and The Valleys","3410","3030","25510","27570"
"In post","2021","Department for Work and Pensions","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","920","800","25490","27570"
"In post","2021","Department for Work and Pensions","West Midlands (England)","Shropshire and Staffordshire","1520","1330","26540","27570"
"In post","2021","Department for Work and Pensions","West Midlands (England)","West Midlands","5240","4610","26230","27570"
"In post","2021","Department for Work and Pensions","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","1210","1030","25920","27570"
"In post","2021","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire","590","530","29930","27570"
"In post","2021","Department for Work and Pensions","Yorkshire and The Humber","South Yorkshire","3350","2950","30550","27570"
"In post","2021","Department for Work and Pensions","Yorkshire and The Humber","West Yorkshire","4450","4020","30330","27570"
"In post","2021","Department of Health and Social Care","East Midlands (England)","Derbyshire and Nottinghamshire","170","160","43750","36330"
"In post","2021","Department of Health and Social Care","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East of England","Bedfordshire and Hertfordshire","340","330","44700","41010"
"In post","2021","Department of Health and Social Care","East of England","East Anglia","320","290","42820","34700"
"In post","2021","Department of Health and Social Care","East of England","Essex","80","70","46700","38200"
"In post","2021","Department of Health and Social Care","London","Inner London - East","2860","2660","49530","41690"
"In post","2021","Department of Health and Social Care","London","Inner London - West","2440","2390","48400","41890"
"In post","2021","Department of Health and Social Care","London","Outer London - West and North West","1120","1050","43220","39350"
"In post","2021","Department of Health and Social Care","North East (England)","Northumberland and Tyne and Wear","140","120","45510","38690"
"In post","2021","Department of Health and Social Care","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","North West (England)","Greater Manchester","390","360","34000","28200"
"In post","2021","Department of Health and Social Care","North West (England)","Lancashire","70","60","41490","34800"
