"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Inner London - West","560","520","44820","50500"
"In post","2021","Asian","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands","100","90","36140","28430"
"In post","2021","Asian","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Inner London - East","90","90","50810","54700"
"In post","2021","Asian","Cabinet Office","Inner London - West","330","320","46430","40600"
"In post","2021","Asian","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Inner London - West","50","50","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Inner London - East","100","100","45900","37660"
"In post","2021","Asian","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Wales","50","40","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Inner London - East","40","30","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Inner London - West","450","440","44360","40050"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Midlands","100","90","28690","24570"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Inner London - West","120","120","47120","42280"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
