"Status","Year","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","30","30","[c]","[c]"
"In post","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Bristol, City of","Female","80","70","38750","33520"
"In post","2021","Analysis","Bristol, City of","Male","80","70","39900","39250"
"In post","2021","Analysis","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","Female","80","70","67370","65470"
"In post","2021","Analysis","Camden and City of London","Male","150","150","67770","58350"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","Female","90","80","38040","37320"
"In post","2021","Analysis","Central Hampshire","Male","260","250","41740","41150"
"In post","2021","Analysis","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","Female","50","50","30320","29270"
"In post","2021","Analysis","Dorset CC","Male","60","60","35290","29990"
"In post","2021","Analysis","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","Female","70","70","39870","38280"
"In post","2021","Analysis","Leeds","Male","70","70","43500","48350"
"In post","2021","Analysis","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","Female","40","40","[c]","[c]"
"In post","2021","Analysis","Liverpool","Male","30","30","[c]","[c]"
"In post","2021","Analysis","Manchester","Female","90","90","38260","33190"
"In post","2021","Analysis","Manchester","Male","130","120","38140","36640"
"In post","2021","Analysis","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","Female","540","500","35080","32630"
"In post","2021","Analysis","Monmouthshire and Newport","Male","480","470","37950","36030"
"In post","2021","Analysis","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Sheffield","Female","60","50","42340","42220"
"In post","2021","Analysis","Sheffield","Male","60","60","45660","45620"
"In post","2021","Analysis","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Hampshire","Female","250","230","37190","37020"
"In post","2021","Analysis","South Hampshire","Male","190","190","37700","34460"
"In post","2021","Analysis","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Suffolk","Female","150","140","31480","29270"
"In post","2021","Analysis","Suffolk","Male","200","190","36560","35900"
"In post","2021","Analysis","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tower Hamlets","Female","290","280","49920","45740"
"In post","2021","Analysis","Tower Hamlets","Male","390","380","51440","46940"
"In post","2021","Analysis","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Westminster","Female","1090","1040","46620","42980"
"In post","2021","Analysis","Westminster","Male","1390","1370","46800","42980"
"In post","2021","Analysis","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wiltshire","Female","50","50","37140","37320"
"In post","2021","Analysis","Wiltshire","Male","60","60","38160","37320"
"In post","2021","Analysis","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","York","Female","30","30","[c]","[c]"
"In post","2021","Analysis","York","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
